YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,18,7,UA,1266,N37277,LAX,SFO,900,906.0,6.0,19.0,925.0,91.0,,,337,1322.0,4.0,1031,1326.0,,1,0,,,,,,
2015,1,18,7,AA,1131,N3FUAA,LGA,DFW,925,921.0,-4.0,23.0,944.0,254.0,,,1389,1535.0,7.0,1239,1542.0,,1,0,,,,,,
2015,1,18,7,WN,914,N487WN,LAS,SFO,930,949.0,19.0,19.0,1008.0,100.0,,,414,1356.0,5.0,1110,1401.0,,1,0,,,,,,
2015,1,18,7,HA,47,N583HA,OAK,HNL,935,933.0,-2.0,10.0,943.0,335.0,,,2409,333.0,8.0,1310,341.0,,1,0,,,,,,
2015,1,18,7,DL,1696,N358NW,ATL,BDL,950,948.0,-2.0,19.0,1007.0,136.0,,,859,1435.0,9.0,1206,1444.0,,1,0,,,,,,
2015,1,18,7,WN,1520,N7752B,TPA,BDL,1000,957.0,-3.0,9.0,1006.0,155.0,,,1111,1430.0,19.0,1235,1449.0,,1,0,,,,,,
2015,1,18,7,OO,5441,N584SW,SBP,SFO,1002,1230.0,148.0,8.0,1238.0,76.0,,,190,1516.0,6.0,1118,1522.0,,1,0,,,,,,
2015,1,18,7,OO,5367,N917SW,ONT,SFO,1003,1124.0,81.0,53.0,1217.0,88.0,,,363,1547.0,4.0,1131,1551.0,,1,0,,,,,,
2015,1,18,7,WN,505,N270WN,MCO,BDL,1005,1006.0,1.0,11.0,1017.0,150.0,,,1050,1416.0,5.0,1235,1421.0,,1,0,,,,,,
2015,1,18,7,WN,1106,N481WN,STL,SFO,1010,1004.0,-6.0,9.0,1013.0,270.0,,,1735,1501.0,11.0,1240,1512.0,,1,0,,,,,,
2015,1,18,7,MQ,3417,N644MQ,ORD,BDL,1015,1011.0,-4.0,19.0,1030.0,123.0,,,783,1511.0,12.0,1318,1523.0,,1,0,,,,,,
2015,1,18,7,B6,460,N627JB,FLL,BDL,1031,1030.0,-1.0,22.0,1052.0,171.0,,,1173,1539.0,4.0,1322,1543.0,,1,0,,,,,,
2015,1,18,7,OO,5654,N562SW,ACV,SFO,1034,1217.0,103.0,8.0,1225.0,89.0,,,250,1544.0,4.0,1203,1548.0,,1,0,,,,,,
2015,1,18,7,MQ,3316,N510MQ,CID,DFW,1405,1436.0,31.0,11.0,1447.0,130.0,,,685,1816.0,7.0,1615,1823.0,,1,0,,,,,,
2015,1,18,7,B6,2020,N281JB,FLL,ORH,1525,1528.0,3.0,17.0,1545.0,173.0,,,1211,,,1818,,,1,0,,,,,,
2015,1,18,7,B6,423,N943JB,JFK,LAX,1555,1607.0,12.0,30.0,1637.0,385.0,,,2475,2051.0,9.0,1920,2100.0,,1,0,,,,,,
2015,1,18,7,B6,511,N354JB,FLL,AUS,1555,1555.0,0.0,37.0,1632.0,189.0,,,1105,1915.0,5.0,1804,1920.0,,1,0,,,,,,
2015,1,18,7,OO,6222,N117SY,DFW,SFO,1600,1631.0,31.0,23.0,1654.0,239.0,,,1464,2019.0,13.0,1759,2032.0,,1,0,,,,,,
2015,1,18,7,WN,487,N317WN,BWI,ISP,1625,1623.0,-2.0,9.0,1632.0,60.0,,,220,2238.0,4.0,1725,2242.0,,1,0,,,,,,
2015,1,18,7,WN,52,N212WN,JAX,HOU,1650,1646.0,-4.0,9.0,1655.0,155.0,,,816,1912.0,5.0,1825,1917.0,,1,0,,,,,,
2015,1,18,7,WN,3592,N7723E,BUR,SMF,1715,1828.0,73.0,11.0,1839.0,75.0,,,358,2154.0,6.0,1830,2200.0,,1,0,,,,,,
2015,1,18,7,EV,4145,N12166,TYS,IAH,1744,1806.0,22.0,10.0,1816.0,148.0,,,771,2102.0,10.0,1912,2112.0,,1,0,,,,,,
2015,1,18,7,MQ,3142,N519MQ,ASE,LAX,1806,1806.0,0.0,37.0,1843.0,129.0,,,737,2130.0,5.0,1915,2135.0,,1,0,,,,,,
2015,1,18,7,WN,958,N290WN,DEN,DAL,2000,2006.0,6.0,9.0,2015.0,115.0,,,651,2.0,4.0,2255,6.0,,1,0,,,,,,
2015,1,18,7,NK,126,N629NK,FLL,MYR,2010,2226.0,136.0,18.0,2244.0,99.0,,,529,,,2149,,,1,0,,,,,,
2015,1,18,7,B6,915,N944JB,JFK,SFO,2029,2147.0,78.0,21.0,2208.0,401.0,,,2586,636.0,9.0,10,645.0,,1,0,,,,,,
2015,1,18,7,OO,2688,N885AS,PHX,BFL,2059,2052.0,-7.0,17.0,2109.0,86.0,,,425,,,2125,,,1,0,,,,,,
2015,1,18,7,OO,2691,N899SK,PHX,SBA,2103,2057.0,-6.0,18.0,2115.0,94.0,,,455,10.0,3.0,2137,13.0,,1,0,,,,,,
2015,1,18,7,OO,5158,N789SK,IAH,BFL,2105,2102.0,-3.0,38.0,2140.0,231.0,,,1428,,,2256,,,1,0,,,,,,
2015,1,19,1,AS,313,N609AS,SFO,SEA,700,646.0,-14.0,15.0,701.0,120.0,,,679,1305.0,9.0,900,1314.0,,1,0,,,,,,
2015,1,19,1,EV,5039,N730EV,BHM,LGA,700,722.0,22.0,33.0,755.0,141.0,,,866,1215.0,10.0,1021,1225.0,,1,0,,,,,,
2015,1,19,1,WN,622,N525SW,AUS,HRL,735,735.0,0.0,6.0,741.0,65.0,,,273,,,840,,,1,0,,,,,,
2015,1,19,1,EV,5051,N856AS,DTW,CID,905,903.0,-2.0,13.0,916.0,103.0,,,430,1053.0,2.0,948,1055.0,,1,0,,,,,,
2015,1,19,1,DL,1318,N988DL,ATL,CLT,1005,1002.0,-3.0,19.0,1021.0,75.0,,,226,1221.0,9.0,1120,1230.0,,1,0,,,,,,
2015,1,19,1,EV,2532,N830AS,BPT,DFW,1104,1104.0,0.0,8.0,1112.0,71.0,,,270,1659.0,12.0,1215,1711.0,,1,0,,,,,,
2015,1,19,1,OO,7398,N308SW,SLC,VEL,1106,1150.0,44.0,14.0,1204.0,53.0,,,132,1806.0,3.0,1159,1809.0,,1,0,,,,,,
2015,1,19,1,OO,5315,N961SW,JMS,DVL,1318,1510.0,112.0,12.0,1522.0,156.0,,,83,,,1454,,,1,0,,,,,,
2015,1,19,1,UA,1208,N33262,SFO,IAD,1634,1851.0,137.0,15.0,1906.0,310.0,,,2419,328.0,9.0,44,337.0,,1,0,,,,,,
2015,1,19,1,OO,5224,N108SY,ORD,BOI,1740,1838.0,58.0,19.0,1857.0,229.0,,,1437,,,2029,,,1,0,,,,,,
2015,1,19,1,OO,4678,N825SK,LAX,BOI,1830,1829.0,-1.0,18.0,1847.0,123.0,,,674,,,2133,,,1,0,,,,,,
2015,1,19,1,OO,5647,N495CA,SFO,SBA,1945,1935.0,-10.0,37.0,2012.0,68.0,,,262,,,2053,,,1,0,,,,,,
2015,1,19,1,WN,1137,N786SW,LAS,PDX,2055,2104.0,9.0,9.0,2113.0,145.0,,,763,30.0,5.0,2320,35.0,,1,0,,,,,,
2015,1,19,1,AA,2462,N024AA,MIA,STL,2105,2130.0,25.0,21.0,2151.0,176.0,,,1068,223.0,4.0,2301,227.0,,1,0,,,,,,
2015,1,20,2,EV,4671,N21129,HRL,IAH,521,617.0,56.0,12.0,629.0,72.0,,,295,1001.0,8.0,633,1009.0,,1,0,,,,,,
2015,1,20,2,OO,5249,N726SK,DSM,IAH,530,524.0,-6.0,22.0,546.0,162.0,,,802,952.0,4.0,812,956.0,,1,0,,,,,,
2015,1,20,2,EV,4568,N12136,LFT,IAH,540,534.0,-6.0,11.0,545.0,60.0,,,201,947.0,7.0,640,954.0,,1,0,,,,,,
2015,1,20,2,OO,5486,N768SK,OMA,IAH,540,536.0,-4.0,17.0,553.0,145.0,,,781,1018.0,4.0,805,1022.0,,1,0,,,,,,
2015,1,20,2,EV,4162,N17159,MCI,IAH,550,612.0,22.0,8.0,620.0,128.0,,,643,950.0,7.0,758,957.0,,1,0,,,,,,
2015,1,20,2,WN,359,N270WN,AUS,LAX,600,555.0,-5.0,8.0,603.0,205.0,,,1242,846.0,21.0,725,907.0,,1,0,,,,,,
2015,1,20,2,OO,5522,N967SW,PSC,DEN,600,550.0,-10.0,52.0,642.0,140.0,,,852,1219.0,4.0,920,1223.0,,1,0,,,,,,
2015,1,20,2,WN,436,N954WN,GEG,DEN,605,604.0,-1.0,30.0,634.0,140.0,,,836,1137.0,6.0,925,1143.0,,1,0,,,,,,
2015,1,20,2,OO,5214,N789SK,BHM,IAH,605,559.0,-6.0,27.0,626.0,123.0,,,562,1027.0,9.0,808,1036.0,,1,0,,,,,,
2015,1,20,2,EV,3270,N15574,ICT,IAH,615,605.0,-10.0,15.0,620.0,115.0,,,542,1022.0,5.0,810,1027.0,,1,0,,,,,,
2015,1,20,2,EV,4652,N12564,XNA,IAH,615,606.0,-9.0,19.0,625.0,110.0,,,438,1005.0,6.0,805,1011.0,,1,0,,,,,,
2015,1,20,2,EV,4354,N29917,PNS,IAH,621,616.0,-5.0,11.0,627.0,111.0,,,489,956.0,7.0,812,1003.0,,1,0,,,,,,
2015,1,20,2,EV,4428,N12922,JAX,IAH,630,624.0,-6.0,9.0,633.0,161.0,,,817,924.0,7.0,811,931.0,,1,0,,,,,,
2015,1,20,2,EV,4588,N10575,GPT,IAH,635,626.0,-9.0,11.0,637.0,90.0,,,376,1002.0,6.0,805,1008.0,,1,0,,,,,,
2015,1,20,2,EV,4589,N11165,JAN,IAH,635,630.0,-5.0,29.0,659.0,91.0,,,351,923.0,10.0,806,933.0,,1,0,,,,,,
2015,1,20,2,OO,3456,N223AG,PDX,BUR,640,632.0,-8.0,22.0,654.0,129.0,,,817,1051.0,3.0,849,1054.0,,1,0,,,,,,
2015,1,20,2,EV,5977,N28529,DAL,IAH,645,643.0,-2.0,26.0,709.0,66.0,,,216,1023.0,9.0,751,1032.0,,1,0,,,,,,
2015,1,20,2,EV,4117,N11535,LRD,IAH,650,639.0,-11.0,12.0,651.0,73.0,,,301,957.0,9.0,803,1006.0,,1,0,,,,,,
2015,1,20,2,WN,269,N935WN,ATL,DCA,700,655.0,-5.0,9.0,704.0,95.0,,,547,1051.0,13.0,835,1104.0,,1,0,,,,,,
2015,1,20,2,AA,299,N856AA,MIA,DEN,700,700.0,0.0,14.0,714.0,279.0,,,1709,1113.0,9.0,939,1122.0,,1,0,,,,,,
2015,1,20,2,OO,6394,N471CA,FCA,DEN,700,650.0,-10.0,56.0,746.0,136.0,,,752,1115.0,12.0,916,1127.0,,1,0,,,,,,
2015,1,20,2,EV,4555,N12126,LCH,IAH,705,704.0,-1.0,8.0,712.0,49.0,,,127,1004.0,6.0,754,1010.0,,1,0,,,,,,
2015,1,20,2,AA,1447,N3BNAA,RSW,DFW,730,724.0,-6.0,8.0,732.0,183.0,,,1017,1217.0,6.0,933,1223.0,,1,0,,,,,,
2015,1,20,2,WN,429,N913WN,LAS,BUR,745,742.0,-3.0,10.0,752.0,60.0,,,223,1116.0,3.0,845,1119.0,,1,0,,,,,,
2015,1,20,2,WN,284,N708SW,SMF,BUR,755,754.0,-1.0,10.0,804.0,70.0,,,358,1106.0,16.0,905,1122.0,,1,0,,,,,,
2015,1,20,2,UA,1220,N78501,TPA,DEN,805,808.0,3.0,17.0,825.0,247.0,,,1506,1153.0,8.0,1012,1201.0,,1,0,,,,,,
2015,1,20,2,OO,5641,N783SK,SFO,BUR,815,808.0,-7.0,21.0,829.0,74.0,,,326,1044.0,3.0,929,1047.0,,1,0,,,,,,
2015,1,20,2,DL,1511,N398DA,DTW,DEN,840,832.0,-8.0,17.0,849.0,208.0,,,1123,1133.0,4.0,1008,1137.0,,1,0,,,,,,
2015,1,20,2,EV,6067,N14177,LBB,DEN,850,841.0,-9.0,19.0,900.0,100.0,,,456,1120.0,12.0,930,1132.0,,1,0,,,,,,
2015,1,20,2,EV,4117,N14514,IAH,CLL,859,853.0,-6.0,17.0,910.0,44.0,,,74,1105.0,5.0,943,1110.0,,1,0,,,,,,
2015,1,20,2,F9,827,N947FR,MCI,DEN,900,850.0,-10.0,9.0,859.0,110.0,,,533,1103.0,5.0,950,1108.0,,1,0,,,,,,
2015,1,20,2,WN,2589,N366SW,HOU,SAT,925,1123.0,118.0,7.0,1130.0,60.0,,,192,,,1025,,,1,0,,,,,,
2015,1,20,2,EV,6075,N27152,FSD,DEN,934,926.0,-8.0,15.0,941.0,114.0,,,483,1128.0,6.0,1028,1134.0,,1,0,,,,,,
2015,1,20,2,OO,7398,N576SW,SLC,VEL,1106,1201.0,55.0,6.0,1207.0,53.0,,,132,1502.0,1.0,1159,1503.0,,1,0,,,,,,
2015,1,20,2,AS,67,N525AS,SEA,KTN,1455,1456.0,1.0,11.0,1507.0,123.0,,,680,,,1558,,,1,0,,,,,,
2015,1,20,2,MQ,3469,N633MQ,ORD,FSD,1525,1522.0,-3.0,17.0,1539.0,104.0,,,462,1941.0,5.0,1709,1946.0,,1,0,,,,,,
2015,1,20,2,AS,64,N764AS,WRG,KTN,1630,1708.0,38.0,5.0,1713.0,30.0,,,82,,,1700,,,1,0,,,,,,
2015,1,20,2,WN,354,N404WN,MCO,SAN,1730,1818.0,48.0,12.0,1830.0,330.0,,,2149,2148.0,3.0,2000,2151.0,,1,0,,,,,,
2015,1,20,2,VX,347,N627VA,FLL,SFO,1735,1751.0,16.0,12.0,1803.0,390.0,,,2583,2202.0,6.0,2105,2208.0,,1,0,,,,,,
2015,1,20,2,OO,5465,N938SW,DEN,JMS,1738,1751.0,13.0,24.0,1815.0,151.0,,,573,,,2109,,,1,0,,,,,,
2015,1,20,2,OO,6305,N103SY,ORD,BOI,1740,1802.0,22.0,23.0,1825.0,229.0,,,1437,,,2029,,,1,0,,,,,,
2015,1,20,2,B6,1444,N566JB,PBI,EWR,2005,2009.0,4.0,14.0,2023.0,165.0,,,1023,103.0,6.0,2250,109.0,,1,0,,,,,,
2015,1,20,2,EV,4516,N13914,IAH,HRL,2105,2101.0,-4.0,8.0,2109.0,70.0,,,295,,,2215,,,1,0,,,,,,
2015,1,20,2,EV,4703,N11191,IAH,BRO,2105,2103.0,-2.0,11.0,2114.0,72.0,,,308,,,2217,,,1,0,,,,,,
2015,1,21,3,EV,4287,N25134,IAD,IAH,527,730.0,123.0,26.0,756.0,225.0,,,1190,1049.0,9.0,812,1058.0,,1,0,,,,,,
2015,1,21,3,WN,8,N444WN,HRL,HOU,630,745.0,75.0,5.0,750.0,60.0,,,277,,,730,,,1,0,,,,,,
2015,1,21,3,AS,805,N563AS,SEA,SMF,650,638.0,-12.0,62.0,740.0,108.0,,,605,1126.0,6.0,838,1132.0,,1,0,,,,,,
2015,1,21,3,OO,5366,N938SW,DVL,JMS,652,710.0,18.0,41.0,751.0,38.0,,,83,,,730,,,1,0,,,,,,
2015,1,21,3,AS,60,N548AS,JNU,KTN,720,717.0,-3.0,20.0,737.0,68.0,,,234,,,828,,,1,0,,,,,,
2015,1,21,3,WN,3859,N216WR,SNA,SMF,730,727.0,-3.0,8.0,735.0,90.0,,,404,1049.0,5.0,900,1054.0,,1,0,,,,,,
2015,1,21,3,MQ,3392,N617MQ,ORD,CLE,730,727.0,-3.0,18.0,745.0,74.0,,,315,1139.0,5.0,944,1144.0,,1,0,,,,,,
2015,1,21,3,OO,6197,N471CA,DEN,PDX,755,756.0,1.0,51.0,847.0,191.0,,,991,1147.0,5.0,1006,1152.0,,1,0,,,,,,
2015,1,21,3,AS,55,N537AS,ANC,SCC,800,754.0,-6.0,25.0,819.0,103.0,,,627,1435.0,4.0,943,1439.0,,1,0,,,,,,
2015,1,21,3,OO,4701,N823SK,LAX,SMF,805,809.0,4.0,17.0,826.0,93.0,,,373,1226.0,7.0,938,1233.0,,1,0,,,,,,
2015,1,21,3,EV,4563,N17560,IAD,CLE,824,819.0,-5.0,15.0,834.0,79.0,,,288,1122.0,6.0,943,1128.0,,1,0,,,,,,
2015,1,21,3,OO,4575,N162PQ,SLC,SMF,835,827.0,-8.0,35.0,902.0,118.0,,,532,1235.0,6.0,933,1241.0,,1,0,,,,,,
2015,1,21,3,WN,2165,N653SW,DEN,SMF,850,857.0,7.0,34.0,931.0,160.0,,,909,1319.0,4.0,1030,1323.0,,1,0,,,,,,
2015,1,21,3,EV,4117,N13566,IAH,CLL,859,852.0,-7.0,11.0,903.0,44.0,,,74,1231.0,4.0,943,1235.0,,1,0,,,,,,
2015,1,21,3,OO,5315,N975SW,DEN,JMS,955,1020.0,25.0,48.0,1108.0,151.0,,,573,,,1326,,,1,0,,,,,,
2015,1,21,3,OO,5339,N913SW,ORD,SPI,1139,1143.0,4.0,24.0,1207.0,62.0,,,174,1448.0,3.0,1241,1451.0,,1,0,,,,,,
2015,1,21,3,EV,5937,N11193,DEN,SAF,1145,1220.0,35.0,140.0,1440.0,68.0,,,303,,,1253,,,1,0,,,,,,
2015,1,21,3,AS,62,N786AS,SIT,KTN,1200,1415.0,135.0,12.0,1427.0,48.0,,,183,,,1248,,,1,0,,,,,,
2015,1,21,3,AS,67,N531AS,SEA,KTN,1455,1518.0,23.0,21.0,1539.0,123.0,,,680,,,1558,,,1,0,,,,,,
2015,1,21,3,OO,4722,N613QX,SLC,LGB,1500,1456.0,-4.0,14.0,1510.0,115.0,,,588,1705.0,4.0,1555,1709.0,,1,0,,,,,,
2015,1,21,3,UA,1460,N33714,ORD,CLE,1630,1638.0,8.0,21.0,1659.0,80.0,,,315,2050.0,5.0,1850,2055.0,,1,0,,,,,,
2015,1,21,3,OO,5465,N980SW,DEN,JMS,1730,1738.0,8.0,25.0,1803.0,151.0,,,573,,,2101,,,1,0,,,,,,
2015,1,21,3,WN,1823,N758SW,DEN,EWR,1820,1815.0,-5.0,21.0,1836.0,210.0,,,1605,32.0,10.0,2350,42.0,,1,0,,,,,,
2015,1,21,3,B6,358,N529JB,BUR,JFK,2152,2147.0,-5.0,20.0,2207.0,307.0,,,2465,650.0,12.0,559,702.0,,1,0,,,,,,
2015,1,22,4,UA,433,N526UA,BOS,SFO,600,556.0,-4.0,15.0,611.0,405.0,,,2704,1031.0,8.0,945,1039.0,,1,0,,,,,,
2015,1,22,4,OO,4720,N187PQ,SEA,PHX,620,611.0,-9.0,16.0,627.0,168.0,,,1107,1131.0,4.0,1008,1135.0,,1,0,,,,,,
2015,1,22,4,OO,5366,N980SW,DVL,JMS,652,649.0,-3.0,21.0,710.0,147.0,,,83,,,819,,,1,0,,,,,,
2015,1,22,4,WN,157,N618WN,PHX,ELP,700,711.0,11.0,19.0,730.0,65.0,,,347,,,805,,,1,0,,,,,,
2015,1,22,4,EV,4236,N16170,IAH,ELP,918,947.0,29.0,12.0,959.0,127.0,,,667,1528.0,15.0,1025,1543.0,,1,0,,,,,,
2015,1,22,4,US,1943,N178US,CLT,SEA,930,925.0,-5.0,21.0,946.0,352.0,,,2279,1410.0,5.0,1222,1415.0,,1,0,,,,,,
2015,1,22,4,WN,335,N957WN,DAL,LBB,930,926.0,-4.0,11.0,937.0,70.0,,,293,,,1040,,,1,0,,,,,,
2015,1,22,4,EV,5076,N882AS,DTW,MDT,1000,950.0,-10.0,21.0,1011.0,85.0,,,371,1318.0,4.0,1125,1322.0,,1,0,,,,,,
2015,1,22,4,AA,1614,N569AA,DFW,ELP,1030,1055.0,25.0,14.0,1109.0,106.0,,,551,1424.0,7.0,1116,1431.0,,1,0,,,,,,
2015,1,22,4,EV,4396,N12996,CLE,IAH,1120,1109.0,-11.0,24.0,1133.0,205.0,,,1091,1501.0,10.0,1345,1511.0,,1,0,,,,,,
2015,1,22,4,AA,1079,N018AA,DFW,ELP,1150,1206.0,16.0,14.0,1220.0,105.0,,,551,1603.0,6.0,1235,1609.0,,1,0,,,,,,
2015,1,22,4,EV,4988,N707EV,DTW,ATW,1200,1200.0,0.0,25.0,1225.0,90.0,,,296,1515.0,5.0,1230,1520.0,,1,0,,,,,,
2015,1,22,4,WN,4249,N522SW,HOU,ELP,1250,1249.0,-1.0,11.0,1300.0,125.0,,,677,,,1355,,,1,0,,,,,,
2015,1,22,4,EV,4369,N14204,ISN,IAH,1411,1359.0,-12.0,19.0,1418.0,217.0,,,1330,1820.0,18.0,1748,1838.0,,1,0,,,,,,
2015,1,22,4,EV,4338,N14920,CMH,IAH,1431,1419.0,-12.0,7.0,1426.0,189.0,,,986,1721.0,7.0,1640,1728.0,,1,0,,,,,,
2015,1,22,4,US,1834,N722US,DCA,PHL,1515,1515.0,0.0,23.0,1538.0,81.0,,,119,1807.0,5.0,1636,1812.0,,1,0,,,,,,
2015,1,22,4,EV,5013,N842AS,ATL,PHF,1515,1542.0,27.0,11.0,1553.0,98.0,,,508,,,1653,,,1,0,,,,,,
2015,1,22,4,MQ,3545,N675MQ,MIA,EYW,1640,1650.0,10.0,20.0,1710.0,53.0,,,125,2016.0,5.0,1733,2021.0,,1,0,,,,,,
2015,1,22,4,AS,153,N769AS,OTZ,OME,1900,1903.0,3.0,10.0,1913.0,42.0,,,183,,,1942,,,1,0,,,,,,
2015,1,22,4,EV,5303,N147PQ,ATL,GRK,1920,2044.0,84.0,16.0,2100.0,150.0,,,803,12.0,3.0,2050,15.0,,1,0,,,,,,
2015,1,22,4,WN,2875,N906WN,LAS,MCI,1955,2004.0,9.0,12.0,2016.0,160.0,,,1139,303.0,6.0,35,309.0,,1,0,,,,,,
2015,1,22,4,OO,2608,N435SW,LAX,SMF,2040,2055.0,15.0,13.0,2108.0,82.0,,,373,,,2202,,,1,0,,,,,,
2015,1,22,4,UA,383,N215UA,HNL,DEN,2255,2251.0,-4.0,21.0,2312.0,395.0,,,3365,1404.0,11.0,830,1415.0,,1,0,,,,,,
2015,1,23,5,UA,333,N403UA,SNA,IAH,645,640.0,-5.0,38.0,718.0,204.0,,,1346,1410.0,9.0,1209,1419.0,,1,0,,,,,,
2015,1,23,5,OO,5366,N507CA,DVL,JMS,652,1521.0,509.0,10.0,1531.0,147.0,,,83,,,819,,,1,0,,,,,,
2015,1,23,5,US,1841,N537UW,DEN,CLT,815,808.0,-7.0,23.0,831.0,192.0,,,1337,,,1327,,,1,0,,,,,,
2015,1,23,5,OO,4575,N614SK,SLC,SMF,835,827.0,-8.0,32.0,859.0,118.0,,,532,1210.0,7.0,933,1217.0,,1,0,,,,,,
2015,1,23,5,EV,4915,N924EV,ATL,FSM,1013,1045.0,32.0,18.0,1103.0,116.0,,,579,1331.0,3.0,1109,1334.0,,1,0,,,,,,
2015,1,23,5,OO,7402,N430SW,DTW,ESC,1200,1154.0,-6.0,14.0,1208.0,85.0,,,306,1659.0,6.0,1325,1705.0,,1,0,,,,,,
2015,1,23,5,EV,5317,N917EV,ATL,LEX,1220,1236.0,16.0,22.0,1258.0,77.0,,,304,1654.0,4.0,1337,1658.0,,1,0,,,,,,
2015,1,23,5,EV,4369,N11181,ISN,IAH,1411,1424.0,13.0,17.0,1441.0,217.0,,,1330,1815.0,11.0,1748,1826.0,,1,0,,,,,,
2015,1,23,5,AA,1080,N013AA,EGE,ORD,1415,1400.0,-15.0,10.0,1410.0,158.0,,,1007,,,1753,,,1,0,,,,,,
2015,1,23,5,F9,1072,N211FR,STL,RSW,1430,1422.0,-8.0,12.0,1434.0,150.0,,,979,1924.0,4.0,1800,1928.0,,1,0,,,,,,
2015,1,23,5,DL,2463,N916DL,PBI,LGA,1450,1527.0,37.0,14.0,1541.0,172.0,,,1035,651.0,6.0,1742,657.0,,1,0,,,,,,
2015,1,23,5,WN,464,N7746C,HOU,PNS,1500,1454.0,-6.0,12.0,1506.0,80.0,,,488,1841.0,4.0,1620,1845.0,,1,0,,,,,,
2015,1,23,5,MQ,3354,N546MQ,DFW,LBB,1520,1516.0,-4.0,14.0,1530.0,64.0,,,282,1903.0,4.0,1624,1907.0,,1,0,,,,,,
2015,1,23,5,DL,2361,N968DL,IAH,ATL,1655,1656.0,1.0,21.0,1717.0,120.0,,,689,2133.0,9.0,1955,2142.0,,1,0,,,,,,
2015,1,23,5,WN,617,N388SW,HOU,ATL,1705,1724.0,19.0,15.0,1739.0,110.0,,,696,2138.0,10.0,1955,2148.0,,1,0,,,,,,
2015,1,23,5,US,640,N571UW,MCO,PHX,1710,1703.0,-7.0,14.0,1717.0,292.0,,,1849,2051.0,4.0,2002,2055.0,,1,0,,,,,,
2015,1,23,5,OO,2684,N468CA,PSP,PHX,1805,1757.0,-8.0,15.0,1812.0,69.0,,,261,2248.0,6.0,2014,2254.0,,1,0,,,,,,
2015,1,23,5,EV,4237,N14570,ORD,JAN,2005,2005.0,0.0,15.0,2020.0,141.0,,,677,22.0,8.0,2226,30.0,,1,0,,,,,,
2015,1,23,5,US,639,N187US,PHX,ONT,2059,2120.0,21.0,14.0,2134.0,72.0,,,325,,,2111,,,1,0,,,,,,
2015,1,23,5,WN,4737,N262WN,MCO,PVD,2100,2103.0,3.0,11.0,2114.0,155.0,,,1072,24.0,6.0,2335,30.0,,1,0,,,,,,
2015,1,23,5,WN,4909,N7730A,BUR,SMF,2110,2109.0,-1.0,9.0,2118.0,75.0,,,358,2351.0,5.0,2225,2356.0,,1,0,,,,,,
2015,1,24,6,WN,4240,N380SW,STL,LAS,550,543.0,-7.0,24.0,607.0,225.0,,,1371,927.0,4.0,735,931.0,,1,0,,,,,,
2015,1,24,6,AA,1297,N3APAA,LGA,MIA,600,600.0,0.0,71.0,711.0,193.0,,,1096,1127.0,10.0,913,1137.0,,1,0,,,,,,
2015,1,24,6,OO,7414,N8965E,IMT,RHI,600,1634.0,634.0,22.0,1656.0,108.0,,,67,,,748,,,1,0,,,,,,
2015,1,24,6,WN,3183,N453WN,MCO,PVD,650,645.0,-5.0,9.0,654.0,155.0,,,1072,1236.0,6.0,925,1242.0,,1,0,,,,,,
2015,1,24,6,AA,2451,N3JRAA,LGA,MIA,700,712.0,12.0,78.0,830.0,200.0,,,1096,1248.0,12.0,1020,1300.0,,1,0,,,,,,
2015,1,24,6,WN,3953,N944WN,MCO,PVD,735,732.0,-3.0,11.0,743.0,155.0,,,1072,1309.0,5.0,1010,1314.0,,1,0,,,,,,
2015,1,24,6,WN,3911,N961WN,MKE,LGA,810,800.0,-10.0,18.0,818.0,130.0,,,738,,,1120,,,1,0,,,,,,
2015,1,24,6,AS,151,N763AS,ANC,OME,1025,1021.0,-4.0,18.0,1039.0,94.0,,,539,,,1159,,,1,0,,,,,,
2015,1,24,6,UA,587,N817UA,SFO,SNA,1040,1137.0,57.0,11.0,1148.0,90.0,,,372,1441.0,1.0,1210,1442.0,,1,0,,,,,,
2015,1,24,6,AA,186,N3EJAA,ORD,BOS,1140,1128.0,-12.0,9.0,1137.0,131.0,,,867,1646.0,5.0,1451,1651.0,,1,0,,,,,,
2015,1,24,6,DL,1687,N938DN,SAN,MSP,1230,1224.0,-6.0,22.0,1246.0,224.0,,,1532,127.0,6.0,1814,133.0,,1,0,,,,,,
2015,1,24,6,MQ,3622,N509MQ,DFW,ASE,1255,1254.0,-1.0,12.0,1306.0,132.0,,,701,1648.0,2.0,1407,1650.0,,1,0,,,,,,
2015,1,24,6,EV,4583,N11137,EWR,PWM,1325,1319.0,-6.0,10.0,1329.0,76.0,,,284,1641.0,23.0,1441,1704.0,,1,0,,,,,,
